SKU1,CODIGO2,TIPO3,MULTIPLO4,DESCRIPCION5,EXISTENCIA6,UM7,COSTO_PROMEDIO8
1151470085,17501130578570,A,6,CORRUGADO 6 CIRIO C/BAÑO 15 X 10 CM (6) SIN AROMA  VERDE OSCURO,28,PZ,7.34
1151470163,17501130578587,A,6,CORRUGADO 6 CIRIO C/BAÑO 15 X 10 CM (6) SIN AROMA  MORADO,37,PZ,62.68486
1321101130,17501130577245,A,12,CORRUGADO 12 CIRIO METÁLICO 5.5 X 10 CM SIN AROMA  ORO,440,PZ,8.28875
1321101138,17501130577252,A,12,CORRUGADO 12 CIRIO METÁLICO 5.5 X 10 CM SIN AROMA  PLATA,212,PZ,15.08148
1321102130,17501130573988,A,12,CORRUGADO 12 CIRIO METÁLICO 5.5 X 15 CM SIN AROMA  ORO,444,PZ,4.71746
1321102138,17501130573995,A,12,CORRUGADO 12 CIRIO METÁLICO 5.5 X 15 CM SIN AROMA  PLATA,275,PZ,8.65814
1321103130,17501130573919,A,12,CORRUGADO 12 CIRIO METÁLICO 5.5 X 20 CM SIN AROMA  ORO,321,PZ,5.77082
1321103138,17501130573926,A,12,CORRUGADO 12 CIRIO METÁLICO 5.5 X 20 CM SIN AROMA  PLATA,254,PZ,13.40873
0,17501130572790,A,120,CORRUGADO 120 CIRIO CUADRADO RAYADO 4.7 X 6 CM (1/2) CON AROMA  AZUL FUERTE,#N/D,#N/D,#N/D
1440000140,17501130583420,A,24,CORRUGADO 24 CIRIO RAYADO PARCIAL METÁLICO 7.6 X 10 CM SIN AROMA  ROJO METÁLICO,0,PZ,16.08
1440000142,17501130583437,A,24,CORRUGADO 24 CIRIO RAYADO PARCIAL METÁLICO 7.6 X 10 CM SIN AROMA  AZUL METÁLICO,0,PZ,33.2175
2321042010P,17501130583291,A,120,CORRUGADO 120 CIRIO S/BAÑO 4.7 X 6 CM (1/2) SIN AROMA  BLANCO,0,PZ,3.34369
2321042037P,17501130583307,A,120,CORRUGADO 120 CIRIO S/BAÑO 4.7 X 6 CM (1/2) SIN AROMA  CREMA,0,PZ,3.37363
2321042050,17501130583314,A,120,CORRUGADO 120 CIRIO S/BAÑO 4.7 X 6 CM (1/2) SIN AROMA  ROSA,701,PZ,3.55461
2321042060P,17501130583321,A,120,CORRUGADO 120 CIRIO S/BAÑO 4.7 X 6 CM (1/2) SIN AROMA  ROJO,0,PZ,3.15637
2321042071,17501130583338,A,120,CORRUGADO 120 CIRIO S/BAÑO 4.7 X 6 CM (1/2) SIN AROMA  AZUL CLARO,2092,PZ,3.51052
2321042085,17501130583345,A,120,CORRUGADO 120 CIRIO S/BAÑO 4.7 X 6 CM (1/2) SIN AROMA  VERDE OSCURO,6574,PZ,3.36228
0,27501130589917,A,120,CORRUGADO 120 CIRIO S/BAÑO 4.7 X 6 CM (1/2) SIN AROMA  AZUL FUERTE,#N/D,#N/D,#N/D
1450100001,17501130583444,A,12,"CORRUGADO 12 CIRIO TRICOLOR 7.6 X 5 CM SIN AROMA  VERDE, BLANCO Y ROJO",17,PZ,19.35909
0,17501130578648,A,60,CORRUGADO 60 CIRIO CUADRADO RAYADO 4.7X 11 CM (1) CON AROMA  BLANCO,#N/D,#N/D,#N/D
0,17501130578655,A,60,CORRUGADO 60 CIRIO CUADRADO RAYADO 4.7X 11 CM (1) CON AROMA  CREMA,#N/D,#N/D,#N/D
0,17501130578662,A,60,CORRUGADO 60 CIRIO CUADRADO RAYADO 4.7X 11 CM (1) CON AROMA  AMARILLO,#N/D,#N/D,#N/D
0,17501130578679,A,60,CORRUGADO 60 CIRIO CUADRADO RAYADO 4.7X 11 CM (1) CON AROMA  NARANJA,#N/D,#N/D,#N/D
0,17501130578686,A,60,CORRUGADO 60 CIRIO CUADRADO RAYADO 4.7X 11 CM (1) CON AROMA  AZUL FUERTE,#N/D,#N/D,#N/D
0,17501130576521,A,18,CORRUGADO 18 CIRIO CUADRADO RAYADO 9.5 X 8 CM (3) CON AROMA  BLANCO,#N/D,#N/D,#N/D
0,17501130577658,A,18,CORRUGADO 18 CIRIO CUADRADO RAYADO 9.5 X 8 CM (3) CON AROMA  CREMA,#N/D,#N/D,#N/D
0,17501130576538,A,18,CORRUGADO 18 CIRIO CUADRADO RAYADO 9.5 X 8 CM (3) CON AROMA  AMARILLO,#N/D,#N/D,#N/D
0,17501130576545,A,18,CORRUGADO 18 CIRIO CUADRADO RAYADO 9.5 X 8 CM (3) CON AROMA  NARANJA,#N/D,#N/D,#N/D
0,17501130577672,A,18,CORRUGADO 18 CIRIO CUADRADO RAYADO 9.5 X 8 CM (3) CON AROMA  AZUL FUERTE,#N/D,#N/D,#N/D
2321133010,17501130576552,A,12,CORRUGADO 12 CIRIO CUADRADO RAYADO 9.5 X 13 CM (4) CON AROMA  BLANCO,12,PZ,32.52
2321133037,17501130577696,A,12,CORRUGADO 12 CIRIO CUADRADO RAYADO 9.5 X 13 CM (4) CON AROMA  CREMA,33,PZ,33.29848
2321133038,17501130576569,A,12,CORRUGADO 12 CIRIO CUADRADO RAYADO 9.5 X 13 CM(4) CON AROMA  AMARILLO,105,PZ,35.31739
2321133040,17501130576576,A,12,CORRUGADO 12 CIRIO CUADRADO RAYADO 9.5 X 13 CM (4) CON AROMA  NARANJA,579,PZ,34.28
2321133115,17501130577719,A,12,CORRUGADO 12 CIRIO CUADRADO RAYADO 9.5 X 13 CM (4) CON AROMA  AZUL FUERTE,95,PZ,35.32867
1151452010,27501130571257,A,3,CORRUGADO 3 CIRIO CUADRADO C/5 PABILOS 20 X 10 CM SIN AROMA  BLANCO,9,PZ,87.20556
1151452037,17501130583505,A,3,CORRUGADO 3 CIRIO CUADRADO C/5 PABILOS 20 X 10 CM SIN AROMA  CREMA,6,PZ,97.95667
0,17501130576880,A,3,CORRUGADO 3 CIRIO CILINDRICO LISO 20 X 9.5 CM (5) SIN AROMA  BLANCO,#N/D,#N/D,#N/D
0,17501130583512,A,18,CORRUGADO 18 CIRIO CUADRADO RAYADO LINEN 9.5 X 10 CM SIN AROMA  CREMA PERLADA,#N/D,#N/D,#N/D
1152000010,17501130577368,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 24 CM SIN AROMA  BLANCO,15,PZ,72.45667
1152000037,17501130577375,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 24 CM SIN AROMA  CREMA,17,PZ,59.82778
1152001010,17501130577399,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 36 CM SIN AROMA  BLANCO,19,PZ,89.42
1152001037,17501130577405,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 36 CM SIN AROMA  CREMA,19,PZ,92.57263
1152002010,17501130577429,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 48 CM SIN AROMA  BLANCO,12,PZ,111.79
1152002037,17501130577436,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 48 CM SIN AROMA  CREMA,26,PZ,138.22
1152003010,17501130577450,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 55 CM SIN AROMA  BLANCO,31,PZ,111.28
1152003037,17501130577467,A,2,CORRUGADO 2 CIRIO CUADRADO 10 X 55 CM SIN AROMA  CREMA,12,PZ,112.38
1231390163,27501130589290,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  MORADO,#N/D,#N/D,#N/D
1321390160,27501130589320,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  ROJO,0,PZ,12.22967
1321390150,27501130589306,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  ROSA,0,PZ,6.80667
1321390110,27501130580167,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  BLANCO,20,PZ,9.2855
0,27501130589337,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  NARANJA,#N/D,#N/D,#N/D
1321390115,27501130589368,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL FUERTE,7,PZ,7.30571
1321390155,27501130589375,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  FIUSHA,8,PZ,8.87
1321390165,27501130589382,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  LILA,8,PZ,8.6775
1321390038,27501130589498,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AMARILLO,4,PZ,6.5275
1321390071,27501130589504,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  AZUL CIELO,4,PZ,6.5525
1321390085,27501130589511,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE OSCURO,4,PZ,6.7275
1321390184,27501130589399,A,12,CORRUGADO 12 CIRIO CILINDRICO 4X20 CM C/BAÑO SIN AROMA  VERDE LIMON,8,PZ,7.13125
1441020001,17501130576729,A,8,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  BLANCO,23,PZ,23.48609
1441020002,17501130576736,A,8,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  VERDE CLARO,41,PZ,7.66512
1441020003,17501130576743,A,8,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  ROSA,24,PZ,18.84792
1441020004,17501130576750,A,8,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  AZUL CLARO,24,PZ,23.27583
1441020005,17501130576767,A,8,CORRUGADO 8 PANTALLA CUADRADA SEMILLENA C/HOJAS 12 X 9 CM SIN AROMA  LILA,19,PZ,13.72316
1441030001,17501130576828,A,6,CORRUGADO 6 JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHAMPAGNE,17,PZ,25.67588
1441030002,17501130576835,A,6,CORRUGADO 6 JUEGO 2 PANTALLAS S/RELLENO RAYADAS CON AROMA  CHOCOLATE,28,PZ,29.26643
1441021001,17501130574084,A,3,CORRUGADO 3 PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  BLANCO,99,PZ,36.91394
1441021037,17501130574091,A,3,CORRUGADO 3 PANTALLA CUADRADA S/RELLENO 20 X 9 CM SIN AROMA  CREMA,146,PZ,38.62459
1450100002,17501130583451,A,12,"CORRUGADO 12 CIRIO TRICOLOR 7.6 X 5 CM SIN AROMA  NARANJA, BLANCO Y VERDE CLARO",-2,PZ,158.875
2170681000,17501130541642,A,100,CORRUGADO 100 CRAYONES CAJA C/6 DELGADO   VARIOS,2491,PZ,1.15725
1321322010,17501130572738,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  BLANCO,233,PZ,3.58707
1321322037,17501130572905,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  CREMA,138,PZ,3.69975
1321322050,17501130572929,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROSA,244,PZ,3.43816
1321322060,17501130572912,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  ROJO,218,PZ,3.50304
1321322071,17501130572936,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AZUL CLARO,501,PZ,2.42092
1321322085,17501130572943,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE OSCURO,451,PZ,3.6346
1321322038,27501130572964,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  AMARILLO,232,PZ,3.38758
1321322040,27501130572988,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  NARANJA,274,PZ,3.39234
1321322264,27501130585575,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  FIUSHA,636,PZ,4.91351
1321322084,27501130585704,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  VERDE LIMON,437,PZ,3.57763
1321322055,27501130585711,A,100,CORRUGADO 100 ESFERA MINI 6.3CM DIÁMETRO SIN AROMA  TURQUESA,330,PZ,3.56552
1321320010,17501130570383,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  BLANCO,560,PZ,6.78927
1321320037,17501130570390,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  CREMA,105,PZ,2.74088
1321320050,17501130578730,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROSA,332,PZ,3.19847
1321320060,17501130570369,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  ROJO,189,PZ,2.48327
1321320071,17501130570376,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL CLARO,283,PZ,5.55053
1321320085,17501130570413,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE OSCURO,333,PZ,5.70554
1321320115,17501130578747,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  AZUL FUERTE,346,PZ,4.36746
1321320264,27501130588354,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  FIUSHA,515,PZ,4.28442
1321320040,27501130589153,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  NARANJA,154,PZ,5.77136
1321320084,27501130584400,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  VERDE LIMON,264,PZ,6.09201
1321320163,17501130578754,A,36,CORRUGADO 36 ESFERA CHICA 7.5 CM DIÁMETRO SIN AROMA  MORADO,239,PZ,5.75413
1321370010,47501130570636,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  BLANCO,1562,PZ,4.92697
1321370037,47501130570643,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  CREMA,1339,PZ,4.57124
1321370038,17501130575814,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  AMARILLO,680,PZ,4.00084
1321370040,17501130575821,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  NARANJA,365,PZ,3.56934
1321370060,47501130570612,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROJO,1927,PZ,2.06935
1321370055,27501130584318,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  TURQUESA,496,PZ,5.70988
1321370264,27501130584301,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  FIUSHA,817,PZ,4.97765
1321370084,27501130584325,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  VERDE LIMÓN,522,PZ,3.73401
1321370163,27501130578782,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  MORADO,258,PZ,3.86816
1321370050,27501130578768,A,24,CORRUGADO 24 CIRIO FLOTANTE 7.8 X 3CM SIN AROMA  ROSA,336,PZ,3.67048
1012020001,17501130574657,A,36,CORRUGADO 36 CORAZÓN CHICO SÓLIDO 5 CM SIN AROMA  ROJO,489,PZ,5.07984
1012030001,17501130574664,A,12,CORRUGADO 12 CORAZÓN GRANDE SÓLIDO 7 CM SIN AROMA  ROJO,192,PZ,3.92813
1012021001,17501130574671,A,36,CORRUGADO 36 CORAZÓN CHICO METÁLICO 5 CM SIN AROMA  ROJO METÁLICO,1513,PZ,6.63198
1012031001,17501130574688,A,12,CORRUGADO 12 CORAZÓN GRANDE METÁLICO 5 CM SIN AROMA  ROJO METÁLICO,94,PZ,35.16258
1012010001,17501130579928,A,60,CORRUGADO 60 CORAZÓN FLOTANTE SIN AROMA  ROJO,299,PZ,3.1987
1012040003,17501130578815,A,80,CORRUGADO 80 VELA CHOCOLATE CUBO CHICO CON AROMA  CHOCOLATE,212,PZ,1.6625
1012040004,17501130578792,A,64,CORRUGADO 64 VELA CHOCOLATE CORAZÒN CHICO CON AROMA  CHOCOLATE,107,PZ,1.81467
1012040005,17501130578808,A,64,CORRUGADO 64 VELA CHOCOLATE ESFERA CHICO CON AROMA  CHOCOLATE,85,PZ,2.09494
1012040002,17501130578822,A,64,CORRUGADO 64 VELA CHOCOLATE GRANDE CON AROMA  CHOCOLATE,81,PZ,3.23275
1430100037,17501130577610,A,12,CORRUGADO 12 TARRO HEXAGONAL 7 X 9.5 CM CON AROMA  CREMA,173,PZ,17.57463
1430100060,17501130577597,A,12,CORRUGADO 12 TARRO HEXAGONAL 7 X 9.5 CM CON AROMA  ROJO,173,PZ,16.66778
1430100165,17501130577634,A,12,CORRUGADO 12 TARRO HEXAGONAL 7 X 9.5 CM CON AROMA  LILA,147,PZ,16.5029
1430001010,27501130572131,A,20,CORRUGADO 20 DIFUSOR CERAMICA C/AROMA CON AROMA  ,86,PZ,50.82125
2321225000,17501130579126,A,23,CORRUGADO 23 VAPORIZADOR 2 PZS SIN AROMA  VARIOS,65,PZ,29.2639
3000008010,37501130514701,A,54,CORRUGADO 54 TEA LIGHT CAJA C/10 PZS SIN AROMA  BLANCO,1789,PZ,6.47453
3000008011,37501130584544,A,54,CORRUGADO 54 TEA LIGHT CAJA C/10 PZS CON AROMA  CREMA,3244,PZ,6.89774
3000008012,37501130584520,A,54,CORRUGADO 54 TEA LIGHT CAJA C/10 PZS CON AROMA  ROJO,1253,PZ,6.36255
3000007010,27501130589221,A,882,CORRUGADO 882 TEA LIGHT SUELTO SIN AROMA  BLANCO,26725,PZ,0.49847
3000009010,17501130515063,A,10,CORRUGADO 10 TEA LIGHT CAJA C/50 PZS SIN AROMA  BLANCO,693,PZ,36.42205
2151200000,17501130571120,A,12,CORRUGADO 12 MACETA CITRONELLA CON AROMA  AMARILLO,454,PZ,17.322
2321210000,27501130584011,A,20,CORRUGADO 20 SMOKE EATER CON AROMA  BLANCO,122,PZ,65.78046
2150953000,17501130572141,A,8,CORRUGADO 8 CAJA C/12 VELADORAS DIVINA PROVIDENCIA C/ORACIÓN Y VASO CON AROMA  VARIOS,170,PZ,28.82097
2150971010,17501130570659,A,48,CORRUGADO 48 VELADORA ECOLÓGICA CHICA CON AROMA  ROJO,292,PZ,5.53624
2150972010,17501130570666,A,24,CORRUGADO 24 VELADORA ECOLÓGICA MEDIANA CON AROMA  ROJO,117,PZ,11.12558
2150961010,17501130583529,A,16,CORRUGADO 16 VELADORA 140/1031 CON 5 PIEZAS SIN AROMA  BLANCO,1030,PZ,4.01129
21560952010,17501130583536,A,48,CORRUGADO 48 VELADORA C/VASO 10/1004 SIN AROMA  BLANCO,#N/D,#N/D,#N/D
2150953037,17501130583543,A,48,CORRUGADO 48 VELADORA C/VASO 10/1004 C/CITRONELLA CON AROMA  AMARILLO,#N/D,#N/D,#N/D
2150951010,17501130572172,A,10,CORRUGADO 10 VELADORA S/VASO 70/1001 SIN AROMA  BLANCO,3890,PZ,1.64397
2150955037,17501130578839,A,10,CORRUGADO 10 VELADORA S/VASO 70/1001 C/CITRONELLA CON AROMA  AMARILLO,994,PZ,1.68284
2150956037,27501130589191,A,36,CORRUGADO 36 VELADORA CITRONELA VASO ENCERADO CON AROMA  ,374,PZ,3.5382
2160661000,17501130581754,A,50,CORRUGADO 50 PLASTILINA COMBATE 10 BARRAS (165 GRS)   VARIOS,46340,PZ,2.86021
2170661000,17501130561503,A,50,CORRUGADO 50 PLASTILINA COLORCITOS 10 BARRAS (165 GRS)   VARIOS,29288,PZ,2.98973
2180661000 (WM),17501130540140,A,50,CORRUGADO 50 PLASTILINA FLUORESCENTE ARCOIRIS 10 BARRAS (165 GRS)   VARIOS,#N/D,#N/D,#N/D
2170920010 (WM),17501130525543,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  10 BLANCO,#N/D,#N/D,#N/D
2170920020,17501130525666,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  20 NEGRO,13504,PZ,2.03427
2170920030 (WM),17501130525574,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  30 AMARILLO,#N/D,#N/D,#N/D
2170920040,17501130525673,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  40 NARANJA,10407,PZ,2.39731
2170920050,17501130525550,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  50 ROSA,16754,PZ,2.22594
 ,17501130525680,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  52 CARNE,#N/D,#N/D,#N/D
2170920060,17501130525581,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  60 ROJO,13383,PZ,2.37248
2170920070(WM),17501130525604,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  70 AZUL BRILLANTE,#N/D,#N/D,#N/D
2170920071,17501130525635,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  71 AZUL CLARO,12959,PZ,2.13605
2170920080 (WM),17501130525611,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  80 VERDE BRILLANTE,#N/D,#N/D,#N/D
2170920083,17501130525697,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  83 VERDE CLARO,11232,PZ,2.29023
2170920084,17501130525703,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  84 VERDE OLIVO,3626,PZ,2.10667
2170920085,17501130525710,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  85 VERDE OSCURO,6544,PZ,2.3306
2170920090,17501130525734,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  90 GRIS CLARO,9472,PZ,2.16127
2170920091,17501130525741,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  91 GRIS OSCURO,8266,PZ,2.12951
2170920100,17501130525642,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  100 CAFÉ,18930,PZ,2.46866
2170920160,17501130525765,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G  160 VIOLETA,9861,PZ,2.59243
2170920072,27501130584172,A,100,CORRUGADO 100 PLASTILINA COLORCITOS BARRA ACANALADA 180 G   TURQUESA,7734,PZ,2.01416
2200653010,17501130540409,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  10 BLANCO,22178,PZ,2.54561
2200653020,17501130540706,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  20 NEGRO,18202,PZ,1.83093
2200653030,17501130540584,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  30 AMARILLO,18104,PZ,2.81101
2200653040,17501130540683,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  40 NARANJA,13322,PZ,2.53384
2200653050,17501130540751,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  50 ROSA,16949,PZ,2.61155
2200653052,17501130540645,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  52 CARNE,17520,PZ,2.2382
2200653060,17501130540737,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  60 ROJO,29387,PZ,2.49114
2200653070,17501130540607,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  70 AZUL BRILLANTE,14417,PZ,2.5938
2200653071,17501130540614,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  71 AZUL CLARO,21212,PZ,2.46277
2200653080,17501130540768,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  80 VERDE BRILLANTE,13498,PZ,2.66571
2200653083,17501130540775,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  83 VERDE CLARO,10152,PZ,2.34216
2200653084,17501130540799,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  84 VERDE OLIVO,3075,PZ,2.28673
2200653085,17501130540805,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  85 VERDE OSCURO,7859,PZ,2.17982
2200653090,17501130540669,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  90 GRIS CLARO,12380,PZ,1.95053
2200653091,17501130540676,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  91 GRIS OSCURO,10599,PZ,2.29536
2200653100,17501130540638,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  100 CAFÉ,21549,PZ,2.68441
2200653160,17501130540812,A,100,CORRUGADO 100 PLASTILINA POPULAR BARRA LISA 200 G  160 VIOLETA,13505,PZ,2.45784
2220653010,17501130581433,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  10 BLANCO,24361,PZ,1.778
2220653020,17501130581440,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  20 NEGRO,19049,PZ,1.58977
2220653030,17501130581457,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  30 AMARILLO,20014,PZ,1.88408
2220653040,17501130581464,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  40 NARANJA,14429,PZ,1.78582
2220653050,17501130581471,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  50 ROSA,19402,PZ,1.83866
2220653052,17501130581495,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  52 CARNE,12192,PZ,1.61757
2220653060,17501130581488,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  60 ROJO,24189,PZ,1.60831
2220653070,17501130581518,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  70 AZUL BRILLANTE,24277,PZ,1.68931
2220653071,17501130581525,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  71 AZUL CLARO,13592,PZ,1.93494
2220653080,17501130581532,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  80 VERDE BRILLANTE,27198,PZ,1.75718
2220653083,17501130581570,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  83 VERDE CLARO,22187,PZ,1.84339
2220653090,17501130581549,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  90 GRIS CLARO,10241,PZ,1.74188
2220653091,17501130581556,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  91 GRIS OSCURO,11437,PZ,1.6775
2220653100,17501130581563,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  100 CAFÉ,25871,PZ,1.79345
2220653160,17501130581501,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  160 VIOLETA,16052,PZ,1.79056
2220653055,27501130585131,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  55 TURQUESA,14252,PZ,1.74521
2220653051,27501130585476,A,100,CORRUGADO 100 PLASTILINA COMBATE BARRA CON 140G  51 ROSA MEXICANO,15412,PZ,1.71566
2210653170,17501130540591,A,100,CORRUGADO 100 PLASTILINA POPULAR FLUORESCENTE BARRA LISA 200 GRS  170 AMARILLO LIMÓN,5805,PZ,2.54994
